Banner,UPC,Kansas,New York,Northern California,Texas
Wegmans,841392681,54.49,56.69,,55.09
Wegmans,508604923,,41.99,,40.79
Wegmans,765958220,,,,16.49
Wegmans,507203618,,25.99,,25.29
Wegmans,163809044,35.29,36.69,,35.59
Wegmans,164485660,36.19,37.69,,36.59
Wegmans,165254790,,32.89,,31.89
Wegmans,165324638,,59.69,,57.89
Wegmans,165526080,,3.59,,3.49
Wegmans,165559469,29.69,30.89,,29.99
Wegmans,169472387,47.09,48.99,,47.59
Wegmans,171059624,,34.79,,33.79
Wegmans,171858013,28.29,29.49,,28.59
Wegmans,172380215,37.49,38.99,,37.89
Wegmans,173173585,42.69,44.49,,43.19
Wegmans,174429227,,,,42.79
Wegmans,176351627,,54.39,,52.79
Wegmans,177925497,45.69,47.49,,46.09
Wegmans,178923336,,14.39,,13.99
Wegmans,182310151,32.29,33.59,,32.59
Wegmans,186497742,,25.89,,
Wegmans,187405236,,41.69,,40.49
Wegmans,189054973,33.89,35.29,,34.19
Wegmans,189565540,42.09,43.79,,42.59
Wegmans,193724353,,42.89,,41.69
Wegmans,193736714,54.89,57.19,,55.49
Wegmans,196109651,,37.89,,36.79
Wegmans,196407931,,8.29,,7.99
Wegmans,197321036,,,,28.69
Wegmans,198082596,,0.59,,0.59
Wegmans,200021055,2.19,2.29,,
Wegmans,163383455,,5.79,,5.59
Wegmans,200253393,,50.99,,49.49
Wegmans,162356142,46.19,,,46.69
Wegmans,161725486,,37.09,,35.99
Wegmans,127887048,8.49,,,8.59
Wegmans,129232150,,21.49,,
Wegmans,129833275,26.29,27.39,,26.59
Wegmans,130186387,19.59,20.39,,19.79
Wegmans,130318597,,58.59,,56.89
Wegmans,130358296,31.39,32.69,,31.69
Wegmans,131820869,,53.29,,51.69
Wegmans,132112942,,58.29,,56.59
Wegmans,132458395,,31.29,,30.39
Wegmans,136528713,13.59,14.09,,13.69
Wegmans,142231691,,13.39,,12.99
Wegmans,142252924,,,,29.19
Wegmans,144575642,16.99,17.69,,17.09
Wegmans,144644625,54.39,,,54.89
Wegmans,145210517,,49.59,,48.09
Wegmans,146021511,,45.99,,44.69
Wegmans,151145905,26.19,27.19,,26.39
Wegmans,151287985,,20.39,,19.79
Wegmans,152181269,,40.89,,39.69
Wegmans,152398257,,5.89,,
Wegmans,152458350,,17.99,,17.49
Wegmans,154602616,,27.59,,26.79
Wegmans,157129774,6.89,7.09,,6.89
Wegmans,157966725,,17.79,,17.29
Wegmans,158953776,,59.99,,58.19
Wegmans,160430177,57.39,59.69,,57.89
Wegmans,161076622,56.69,58.99,,57.29
Wegmans,162045248,,57.59,,55.89
Wegmans,200282631,,,,26.49
Wegmans,200809424,43.39,45.19,,43.79
Wegmans,201346142,44.39,46.19,,44.89
Wegmans,237280009,37.09,38.59,,37.49
Wegmans,238245641,,5.59,,5.39
Wegmans,238441424,,33.79,,32.79
Wegmans,238497653,36.89,38.39,,37.29
Wegmans,240879755,,33.59,,32.59
Wegmans,240924482,,,,32.09
Wegmans,242277190,,53.09,,51.49
Wegmans,242743338,43.19,44.89,,43.59
Wegmans,243131192,,2.39,,2.39
Wegmans,243785066,,38.99,,37.79
Wegmans,243934119,,13.69,,
Wegmans,244294577,,33.69,,32.69
Wegmans,244899396,,35.39,,34.29
Wegmans,245619737,,23.39,,22.69
Wegmans,246582548,46.29,48.19,,46.79
Wegmans,246585815,,14.89,,14.39
Wegmans,248544810,,33.29,,32.29
Wegmans,250622702,37.29,38.89,,37.69
Wegmans,251180255,13.39,13.89,,13.49
Wegmans,252280717,,15.99,,15.59
Wegmans,252888653,,13.49,,13.09
Wegmans,253141402,34.49,35.89,,34.79
Wegmans,254804864,,58.49,,56.69
Wegmans,256001467,,25.69,,24.89
Wegmans,256779462,,27.79,,26.99
Wegmans,256906423,,10.09,,9.79
Wegmans,258597638,40.29,41.99,,40.69
Wegmans,236968723,,21.29,,
Wegmans,236677062,,57.19,,55.49
Wegmans,236468029,4.69,4.89,,4.79
Wegmans,234070455,,7.59,,7.39
Wegmans,204071291,27.99,29.09,,28.29
Wegmans,205698731,,3.69,,3.59
Wegmans,205812283,39.49,41.09,,39.89
Wegmans,207648093,7.79,8.09,,7.89
Wegmans,212886542,34.99,36.49,,
Wegmans,213048650,,19.19,,18.59
Wegmans,213387822,,35.69,,34.69
Wegmans,214212433,,54.49,,52.89
Wegmans,215480572,,16.49,,15.99
Wegmans,217512347,,27.59,,26.79
Wegmans,218294289,,56.09,,54.49
Wegmans,218958254,,12.09,,11.69
Wegmans,220433295,,20.79,,
Wegmans,127821311,,20.29,,19.69
Wegmans,220677427,,60.09,,58.39
Wegmans,222180587,,9.09,,8.79
Wegmans,222633181,37.09,38.59,,37.49
Wegmans,223905761,45.19,46.99,,45.69
Wegmans,224558960,,51.29,,49.79
Wegmans,226008184,,8.79,,8.49
Wegmans,226080317,1.99,2.09,,1.99
Wegmans,227635624,6.59,6.89,,6.69
Wegmans,227818213,,56.49,,54.79
Wegmans,228431403,,30.49,,29.59
Wegmans,228591095,,31.09,,30.19
Wegmans,229341656,,39.59,,38.39
Wegmans,230451071,23.29,24.19,,23.49
Wegmans,234033889,,17.69,,17.19
Wegmans,221349675,36.39,37.89,,36.79
Wegmans,259287413,,11.29,,10.99
Wegmans,126967843,,24.49,,23.79
Wegmans,124091247,51.09,53.19,,51.59
Wegmans,43366358,,47.09,,45.69
Wegmans,44053660,3.09,3.19,,
Wegmans,44276570,36.99,38.49,,37.39
Wegmans,44385546,11.79,12.19,,11.89
Wegmans,45509167,,28.09,,27.19
Wegmans,45824749,,28.89,,27.99
Wegmans,45845527,,1.69,,1.59
Wegmans,47158754,,24.69,,23.99
Wegmans,47174618,3.69,3.79,,3.69
Wegmans,48013704,,50.49,,48.99
Wegmans,48258595,,18.49,,17.99
Wegmans,51294147,14.09,14.69,,14.29
Wegmans,52851370,41.39,43.09,,
Wegmans,53317855,,35.29,,34.29
Wegmans,54236183,21.59,22.49,,21.79
Wegmans,54548062,,41.69,,40.49
Wegmans,55404606,36.79,38.29,,37.19
Wegmans,55833407,27.69,28.89,,27.99
Wegmans,56176612,,31.19,,30.29
Wegmans,57394222,,31.79,,30.89
Wegmans,57714338,25.19,26.19,,25.39
Wegmans,58785197,20.19,20.99,,20.39
Wegmans,59479815,,46.39,,44.99
Wegmans,60042797,,13.19,,12.79
Wegmans,60168857,,1.99,,1.99
Wegmans,60193187,7.69,7.99,,7.79
Wegmans,60912855,,,,49.79
Wegmans,41066545,,56.69,,
Wegmans,61278034,22.09,22.99,,22.29
Wegmans,40555797,,27.69,,26.89
Wegmans,39408244,,58.69,,56.99
Wegmans,508453812,39.49,41.09,,39.89
Wegmans,11873171,,5.19,,5.09
Wegmans,15052612,52.39,54.49,,52.89
Wegmans,16482322,,18.09,,17.59
Wegmans,16729338,,8.09,,7.79
Wegmans,16829288,,,,3.49
Wegmans,16900911,,29.49,,28.59
Wegmans,16999755,5.09,5.29,,5.19
Wegmans,17066659,,3.09,,2.99
Wegmans,19696884,,,,5.79
Wegmans,19911643,,,,29.79
Wegmans,19982129,26.59,27.69,,26.89
Wegmans,21872584,7.79,8.09,,7.89
Wegmans,22132676,5.29,5.49,,
Wegmans,22976162,48.19,50.09,,48.69
Wegmans,23493525,,26.49,,25.69
Wegmans,24764365,17.49,18.29,,17.69
Wegmans,25023603,14.59,15.19,,14.79
Wegmans,25313327,16.79,17.49,,16.99
Wegmans,26132370,,20.19,,19.59
Wegmans,26791818,,10.79,,10.49
Wegmans,26959766,52.79,54.99,,53.29
Wegmans,27595398,,8.69,,8.39
Wegmans,27866264,54.79,,,55.29
Wegmans,35072231,48.19,50.19,,48.69
Wegmans,38126522,,57.89,,56.19
Wegmans,38399923,,39.19,,37.99
Wegmans,39601228,,22.89,,22.29
Wegmans,61566790,,33.39,,32.39
Wegmans,62068892,10.59,11.09,,10.69
Wegmans,62563085,46.29,48.19,,46.79
Wegmans,98164748,,11.79,,11.39
Wegmans,98441419,,27.59,,26.69
Wegmans,99583114,,24.69,,23.99
Wegmans,99830442,,57.89,,56.19
Wegmans,101201265,,48.49,,47.09
Wegmans,105664025,,22.79,,22.09
Wegmans,106365705,,20.59,,19.99
Wegmans,106599165,35.89,37.29,,36.19
Wegmans,106918220,22.79,,,
Wegmans,107865183,31.39,32.69,,31.69
Wegmans,109076038,,,,34.59
Wegmans,110354720,,15.79,,15.29
Wegmans,110497121,,22.29,,21.69
Wegmans,111650456,,56.69,,55.09
Wegmans,112509592,,41.09,,39.89
Wegmans,112817865,54.19,56.39,,54.79
Wegmans,113224794,36.89,38.39,,37.29
Wegmans,113921219,,19.29,,18.79
Wegmans,115104280,18.79,19.59,,18.99
Wegmans,115681900,,30.39,,
Wegmans,118708197,,21.39,,20.69
Wegmans,119616993,31.19,32.49,,31.49
Wegmans,120290503,9.89,10.29,,9.99
Wegmans,120596009,,53.29,,51.69
Wegmans,121620235,55.59,57.79,,56.09
Wegmans,122484761,,,,33.49
Wegmans,124052151,19.39,20.09,,19.59
Wegmans,95866554,,34.09,,33.09
Wegmans,95862680,11.29,11.69,,11.39
Wegmans,95658838,,39.19,,38.09
Wegmans,94849573,,57.09,,55.39
Wegmans,63494206,,22.19,,21.59
Wegmans,65837987,54.29,56.49,,54.79
Wegmans,66025021,,34.39,,33.39
Wegmans,68034486,,5.29,,5.09
Wegmans,69037528,,3.19,,3.09
Wegmans,69584995,11.29,11.79,,11.39
Wegmans,70124770,,57.29,,55.59
Wegmans,70324549,,,,43.19
Wegmans,70848410,,2.69,,2.59
Wegmans,71726448,7.89,8.29,,7.99
Wegmans,73544548,,35.09,,33.99
Wegmans,73570156,23.29,24.29,,23.59
Wegmans,74029795,,41.59,,40.29
Wegmans,125829867,13.99,14.59,,14.09
Wegmans,75242878,,3.89,,3.79
Wegmans,77460052,1.09,1.19,,1.09
Wegmans,79218866,,51.49,,
Wegmans,81313305,51.49,53.59,,51.99
Wegmans,81927167,,35.79,,34.69
Wegmans,83141336,,53.49,,51.89
Wegmans,86262532,,51.49,,49.99
Wegmans,86858655,2.59,2.69,,2.59
Wegmans,87093736,,25.69,,24.89
Wegmans,88576101,,55.49,,53.89
Wegmans,90756884,,36.89,,35.79
Wegmans,93351329,,12.89,,12.49
Wegmans,93696286,,8.49,,
Wegmans,94769945,,20.19,,19.59
Wegmans,77045464,,13.19,,12.79
Wegmans,262051609,23.29,24.29,,23.59
Wegmans,127838957,,40.49,,39.29
Wegmans,265291556,,25.79,,24.99
Wegmans,420577775,18.59,19.29,,18.79
Wegmans,421047592,,3.09,,2.99
Wegmans,421176959,57.89,60.19,,58.49
Wegmans,421428384,56.79,59.09,,57.29
Wegmans,421938798,,16.39,,15.89
Wegmans,426540728,,51.99,,50.49
Wegmans,426909634,12.49,12.99,,12.59
Wegmans,428456157,24.39,25.39,,24.69
Wegmans,429624919,49.69,51.69,,50.19
Wegmans,430094535,28.79,,,28.99
Wegmans,431156925,,38.29,,37.09
Wegmans,432934258,,54.79,,53.19
Wegmans,433536637,,39.59,,38.39
Wegmans,434688119,,14.89,,14.49
Wegmans,435304991,,21.09,,20.49
Wegmans,436463728,46.69,48.59,,47.09
Wegmans,436491453,54.99,57.29,,55.59
Wegmans,437067209,56.69,58.99,,57.29
Wegmans,437172755,,13.69,,13.29
Wegmans,437637358,,24.79,,23.99
Wegmans,438682627,50.19,52.19,,50.69
Wegmans,440219593,,13.39,,12.99
Wegmans,440309024,,31.89,,30.99
Wegmans,441168504,,18.89,,18.29
Wegmans,441404447,50.69,52.79,,51.19
Wegmans,441453292,,37.39,,
Wegmans,441772088,,24.99,,24.29
Wegmans,418444428,15.69,16.29,,15.79
Wegmans,442236507,,46.59,,45.29
Wegmans,416724552,,,,6.39
Wegmans,416414679,,29.09,,28.19
Wegmans,377295085,2.39,2.49,,2.49
Wegmans,377365657,,,,57.29
Wegmans,381867389,,7.69,,7.49
Wegmans,383193164,,38.89,,
Wegmans,383194572,4.89,5.09,,4.99
Wegmans,383815591,,57.99,,56.29
Wegmans,386428225,16.29,,,16.39
Wegmans,387431034,36.59,38.09,,36.89
Wegmans,387815880,12.49,12.99,,12.69
Wegmans,388197861,,,,24.99
Wegmans,388544851,,49.79,,48.29
Wegmans,391122766,,48.49,,46.99
Wegmans,392781848,35.49,36.99,,35.89
Wegmans,393028851,,48.19,,
Wegmans,394331468,,48.19,,46.79
Wegmans,395515572,,21.09,,
Wegmans,395790602,45.59,47.49,,46.09
Wegmans,396134202,,37.19,,36.09
Wegmans,397250295,,27.69,,26.89
Wegmans,399409590,,23.99,,23.29
Wegmans,400625108,,27.19,,26.39
Wegmans,401436440,25.89,26.99,,26.19
Wegmans,403149940,,34.99,,33.99
Wegmans,405684153,,52.19,,
Wegmans,405988807,,39.79,,38.69
Wegmans,406039511,48.59,50.59,,49.09
Wegmans,414105716,39.29,40.89,,39.69
Wegmans,416642778,38.19,39.79,,38.59
Wegmans,443127155,38.19,39.69,,38.49
Wegmans,445250129,,57.09,,55.39
Wegmans,445351739,,34.59,,33.59
Wegmans,480476230,,21.29,,20.59
Wegmans,481195187,,34.89,,33.89
Wegmans,481217425,,27.39,,26.59
Wegmans,484526970,,4.29,,4.19
Wegmans,484719492,51.99,54.09,,52.49
Wegmans,486230490,,52.49,,50.99
Wegmans,486482090,30.19,31.49,,30.49
Wegmans,488091787,25.79,26.89,,26.09
Wegmans,488377803,4.29,,,4.29
Wegmans,489000444,,8.19,,7.99
Wegmans,489398729,35.89,37.29,,36.19
Wegmans,492209870,,59.39,,57.69
Wegmans,494020899,,48.09,,46.69
Wegmans,495847520,55.69,,,56.19
Wegmans,496444498,,17.29,,16.79
Wegmans,499640947,,0.89,,0.89
Wegmans,500505797,,30.29,,29.39
Wegmans,502816606,,30.69,,29.79
Wegmans,503341824,27.09,28.19,,27.29
Wegmans,503736553,11.99,12.49,,12.09
Wegmans,503966459,,37.89,,36.79
Wegmans,504139198,,55.29,,53.69
Wegmans,505307561,49.39,51.39,,
Wegmans,505693127,,26.39,,25.69
Wegmans,506238955,,,,55.49
Wegmans,506732002,,55.09,,53.49
Wegmans,265077864,8.99,9.39,,9.09
Wegmans,479749486,39.09,40.69,,39.49
Wegmans,477638150,,7.59,,7.39
Wegmans,477539026,,48.79,,47.29
Wegmans,477240979,9.99,10.39,,
Wegmans,446836510,15.89,16.59,,16.09
Wegmans,447640332,,12.39,,12.09
Wegmans,447858500,20.69,21.49,,20.89
Wegmans,448330081,46.39,48.29,,46.89
Wegmans,449986246,4.89,5.09,,4.89
Wegmans,450309449,,,,26.19
Wegmans,451026029,36.19,37.59,,36.49
Wegmans,451469731,,51.29,,49.79
Wegmans,454788216,,33.49,,32.49
Wegmans,456113225,56.89,59.29,,57.49
Wegmans,456975266,,13.79,,13.39
Wegmans,457695472,,52.19,,50.69
Wegmans,458313112,,14.29,,13.89
Wegmans,376851918,,36.79,,35.69
Wegmans,458350008,,6.79,,
Wegmans,460807284,,35.89,,34.79
Wegmans,461128883,54.69,56.89,,55.19
Wegmans,466810890,,51.79,,
Wegmans,468699741,,32.69,,31.69
Wegmans,470178735,53.69,55.89,,54.19
Wegmans,470692001,,14.89,,14.49
Wegmans,471370637,,,,16.69
Wegmans,472559312,,28.79,,27.99
Wegmans,473279874,,24.49,,23.79
Wegmans,474794200,,37.49,,36.39
Wegmans,475245085,45.59,47.49,,46.09
Wegmans,475672709,,40.59,,39.39
Wegmans,476935693,,32.49,,
Wegmans,459605874,,17.29,,16.79
Wegmans,376311065,,3.49,,3.39
Wegmans,441947799,49.99,52.09,,50.49
Wegmans,506754007,,49.69,,48.19
Wegmans,296847415,7.79,8.09,,7.89
Wegmans,298558534,,45.19,,43.79
Wegmans,298650567,,53.19,,51.59
Wegmans,299791600,,32.39,,31.49
Wegmans,299905463,,52.09,,50.59
Wegmans,300702726,50.79,52.89,,51.29
Wegmans,300705072,,,,49.39
Wegmans,300970093,29.19,30.39,,29.49
Wegmans,301161010,,36.39,,35.29
Wegmans,302256456,2.39,2.49,,2.49
Wegmans,302857528,,59.29,,57.49
Wegmans,303530277,,47.99,,46.49
Wegmans,303748850,,38.59,,37.39
Wegmans,303796970,15.69,16.29,,15.89
Wegmans,304468559,,52.69,,51.19
Wegmans,305207870,51.89,54.09,,52.49
Wegmans,305310988,,54.69,,53.09
Wegmans,306137567,24.99,25.99,,25.19
Wegmans,306887951,14.79,15.39,,14.99
Wegmans,308185637,,18.99,,18.49
Wegmans,310069491,4.19,4.39,,4.29
Wegmans,310210791,,39.29,,38.19
Wegmans,311149036,48.09,49.99,,48.59
Wegmans,311226396,40.19,41.89,,40.59
Wegmans,311513952,,41.89,,40.59
Wegmans,311625369,,6.49,,6.29
Wegmans,311693284,,25.09,,24.39
Wegmans,296821950,,6.69,,6.49
Wegmans,295208432,54.79,56.99,,55.29
Wegmans,292740862,37.99,39.49,,38.39
Wegmans,291765113,,36.09,,34.99
Wegmans,376153383,16.99,25.19,,24.39
Wegmans,266425823,,35.49,,
Wegmans,266788198,55.59,57.89,,56.19
Wegmans,268588472,,23.79,,23.09
Wegmans,269161785,,49.39,,47.99
Wegmans,269567447,56.89,59.19,,57.49
Wegmans,270412866,,52.49,,50.89
Wegmans,271202170,,32.09,,31.09
Wegmans,272466316,51.69,53.79,,52.19
Wegmans,273984951,49.29,51.29,,49.79
Wegmans,275219414,44.59,46.39,,45.09
Wegmans,276263379,,42.59,,41.39
Wegmans,276801250,,59.89,,58.19
Wegmans,312567137,,19.49,,18.89
Wegmans,277014097,,27.99,,27.19
Wegmans,277394644,20.49,21.29,,20.69
Wegmans,278001228,,,,13.29
Wegmans,278003538,26.39,27.49,,
Wegmans,278354885,16.69,17.29,,16.79
Wegmans,278739906,,0.99,,0.99
Wegmans,283434497,26.99,,,27.19
Wegmans,284293391,,54.79,,53.19
Wegmans,285189163,,19.49,,18.99
Wegmans,285195716,,41.69,,40.49
Wegmans,285638116,,1.89,,1.89
Wegmans,286798599,,36.39,,35.29
Wegmans,286906735,10.69,11.09,,10.79
Wegmans,287415946,,49.09,,47.69
Wegmans,277132090,,6.49,,6.39
Wegmans,312588009,,40.59,,39.39
Wegmans,266112120,,4.69,,4.49
Wegmans,314205929,37.89,39.49,,38.29
Wegmans,354630366,28.59,29.79,,28.89
Wegmans,354716417,36.09,37.49,,36.39
Wegmans,355520088,,1.89,,1.79
Wegmans,357064541,54.29,56.49,,54.79
Wegmans,358265858,,11.09,,10.79
Wegmans,360754991,23.79,24.69,,
Wegmans,361415663,25.79,26.79,,26.09
Wegmans,361609713,,29.29,,28.39
Wegmans,361981249,19.99,20.79,,20.19
Wegmans,363196884,,5.39,,5.19
Wegmans,363461563,,48.09,,46.69
Wegmans,363663062,17.09,17.79,,17.29
Wegmans,364526351,28.69,,,28.99
Wegmans,365185443,,40.79,,39.59
Wegmans,365630841,23.69,,,23.99
Wegmans,367626432,,53.19,,51.69
Wegmans,371212986,,2.99,,2.89
Wegmans,371889838,7.99,8.39,,8.09
Wegmans,372268051,,1.19,,1.19
Wegmans,373413450,11.19,11.69,,11.29
Wegmans,373656227,32.79,34.09,,33.09
Wegmans,373709792,,14.39,,13.99
Wegmans,374144563,,24.69,,23.99
Wegmans,374824958,,49.59,,48.19
Wegmans,375780233,1.89,1.99,,1.89
Wegmans,375916960,29.39,30.59,,29.69
Wegmans,312735668,19.69,20.49,,19.89
Wegmans,353626798,56.39,,,56.99
Wegmans,353556196,,3.49,,3.39
Wegmans,375993782,13.09,13.69,,13.29
Wegmans,352180692,,26.89,,26.09
Wegmans,352259734,,19.89,,19.29
Wegmans,314756902,,32.99,,31.99
Wegmans,315128578,,26.79,,25.99
Wegmans,319176479,53.09,55.19,,
Wegmans,321012038,,37.49,,36.39
Wegmans,321130189,,40.79,,39.59
Wegmans,323385020,44.09,45.79,,44.49
Wegmans,325260449,,14.59,,14.09
Wegmans,325885139,,31.79,,30.89
Wegmans,327470693,,30.29,,29.39
Wegmans,327660050,,31.29,,30.29
Wegmans,332996724,,41.69,,40.49
Wegmans,333664376,,33.99,,32.99
Wegmans,325836526,44.29,46.09,,44.69
Wegmans,333967502,22.99,23.99,,23.29
Wegmans,333868779,,16.49,,15.99
Wegmans,349132748,30.19,31.39,,30.49
Wegmans,346844734,,47.29,,45.99
Wegmans,342897052,47.59,49.49,,48.09
Wegmans,340260209,,43.19,,41.89
Wegmans,339765937,39.49,41.09,,39.89
Wegmans,340478827,,7.89,,7.59
Wegmans,350639776,,55.69,,54.09
Wegmans,338863686,,6.39,,6.19
Wegmans,338728090,14.59,15.19,,14.69
Wegmans,337353166,46.79,48.69,,47.29
Wegmans,336912254,,25.09,,24.39
Wegmans,339400596,14.09,14.59,,14.19
Whole Foods,678675568,1.99,,,
Whole Foods,683028909,,49.29,55.49,47.79
Whole Foods,681789308,1.99,55.59,,53.99
Whole Foods,680584021,1.99,22.29,,
Whole Foods,678539677,1.99,30.99,,30.09
Whole Foods,675134953,1.99,31.49,35.49,30.49
Whole Foods,677674656,1.99,21.59,,20.99
Whole Foods,676939567,1.99,42.29,,41.09
Whole Foods,676274385,,45.89,51.69,44.49
Whole Foods,676268953,,65.59,,
Whole Foods,683810722,1.99,21.49,24.29,
Whole Foods,678530217,1.99,43.29,48.79,41.99
Whole Foods,685061388,1.99,54.39,,52.79
Whole Foods,697589645,1.99,30.69,34.69,29.79
Whole Foods,687061455,1.99,40.59,45.79,
Whole Foods,688174297,1.99,50.39,,48.89
Whole Foods,688858216,1.99,19.79,22.29,
Whole Foods,690069404,,20.69,23.39,
Whole Foods,690308756,1.99,47.69,,
Whole Foods,690392986,1.99,49.99,56.39,
Whole Foods,690451660,1.99,24.29,27.39,23.59
Whole Foods,692276824,,63.49,71.49,61.59
Whole Foods,694468735,,,1.99,1.69
Whole Foods,694669999,1.99,24.89,28.09,24.19
Whole Foods,695599406,1.99,12.39,13.99,
Whole Foods,696954302,1.99,33.79,,32.79
Whole Foods,641131808,,29.49,,28.59
Whole Foods,685715810,1.99,,32.69,
Whole Foods,674159443,1.99,18.19,,17.69
Whole Foods,650943158,1.99,16.39,,15.99
Whole Foods,672429356,1.99,8.39,9.39,8.09
Whole Foods,698510708,1.99,35.69,,34.59
Whole Foods,641206219,1.99,22.79,25.69,
Whole Foods,641701426,,44.19,,
Whole Foods,643048328,1.99,46.39,,44.99
Whole Foods,643110527,1.99,12.39,,
Whole Foods,643610475,1.99,15.29,,
Whole Foods,643629043,1.99,7.09,7.89,6.89
Whole Foods,643891644,1.99,44.09,49.69,42.79
Whole Foods,643896037,1.99,,,
Whole Foods,644054876,1.99,30.99,,
Whole Foods,644874729,1.99,33.59,,
Whole Foods,645118810,1.99,40.39,,39.19
Whole Foods,645331356,1.99,,,
Whole Foods,646431619,1.99,2.69,2.99,
Whole Foods,646726630,1.99,24.39,27.49,
Whole Foods,647962512,1.99,,,
Whole Foods,651936351,1.99,3.29,3.79,
Whole Foods,652377244,1.99,34.89,,
Whole Foods,653798822,1.99,32.29,,
Whole Foods,654081535,1.99,,33.99,29.29
Whole Foods,654483249,1.99,28.99,32.69,
Whole Foods,655347860,1.99,58.19,,56.49
Whole Foods,658435562,1.99,,43.79,37.79
Whole Foods,659422945,1.99,5.69,6.39,5.49
Whole Foods,663501723,,14.99,16.89,14.59
Whole Foods,665091890,1.99,5.89,6.59,5.69
Whole Foods,667968672,1.99,16.89,,
Whole Foods,673299284,1.99,10.69,,10.39
Whole Foods,698731992,,52.69,,
Whole Foods,731963540,1.99,59.49,,
Whole Foods,699701113,1.99,3.29,,3.19
Whole Foods,739054494,1.99,,28.29,24.39
Whole Foods,739430945,1.99,,,
Whole Foods,740153739,1.99,17.89,,
Whole Foods,740420827,1.99,10.19,11.49,9.89
Whole Foods,742030365,1.99,54.39,61.29,
Whole Foods,742726716,1.99,,,45.09
Whole Foods,743414051,1.99,36.99,,35.89
Whole Foods,744228999,1.99,7.89,8.89,7.69
Whole Foods,744486125,1.99,20.99,23.69,
Whole Foods,744789087,1.99,3.69,,3.59
Whole Foods,745216676,1.99,21.29,,20.69
Whole Foods,745790660,1.99,49.69,55.99,
Whole Foods,746596885,1.99,7.09,7.99,
Whole Foods,746763504,1.99,,64.79,55.79
Whole Foods,748626363,1.99,8.59,,
Whole Foods,749133422,1.99,53.99,60.79,
Whole Foods,749696942,1.99,4.09,4.59,3.99
Whole Foods,750854309,1.99,,40.29,
Whole Foods,751783597,1.99,,72.59,
Whole Foods,753436797,1.99,49.89,,
Whole Foods,757501813,1.99,42.09,,40.89
Whole Foods,757630984,1.99,29.79,33.59,
Whole Foods,758967619,1.99,43.59,,
Whole Foods,760445497,1.99,8.79,9.89,
Whole Foods,762004012,,,1.99,
Whole Foods,762710881,1.99,50.69,57.09,
Whole Foods,637601085,1.99,,,
Whole Foods,737234743,1.99,56.89,64.19,55.29
Whole Foods,698832542,1.99,22.09,,
Whole Foods,737000536,1.99,8.69,9.79,8.49
Whole Foods,736014357,1.99,11.39,,
Whole Foods,700041439,1.99,25.49,,
Whole Foods,700311165,1.99,45.99,,
Whole Foods,700660531,1.99,43.29,48.89,42.09
Whole Foods,701377201,1.99,3.89,4.39,
Whole Foods,702065059,1.99,56.49,63.69,54.79
Whole Foods,702239031,1.99,11.79,13.19,11.39
Whole Foods,702868026,1.99,,,16.59
Whole Foods,704505214,1.99,31.99,,
Whole Foods,708247357,1.99,11.79,,
Whole Foods,708419030,1.99,13.59,,13.19
Whole Foods,708930835,1.99,19.49,,18.89
Whole Foods,709096794,1.99,42.99,48.49,41.79
Whole Foods,711957058,1.99,,27.29,23.49
Whole Foods,713032211,1.99,9.79,10.99,9.49
Whole Foods,714138116,1.99,61.89,,60.09
Whole Foods,714264288,1.99,17.19,,16.69
Whole Foods,714768657,1.99,29.69,,
Whole Foods,715494692,1.99,,,63.89
Whole Foods,716383928,1.99,32.39,,
Whole Foods,723419379,1.99,47.69,53.79,
Whole Foods,723906184,1.99,20.79,23.49,
Whole Foods,723934665,1.99,52.59,,51.09
Whole Foods,725772193,1.99,,,9.59
Whole Foods,726107443,1.99,61.29,69.09,59.49
Whole Foods,726593797,1.99,19.29,,
Whole Foods,727229928,1.99,31.29,,
Whole Foods,728311671,1.99,24.69,,
Whole Foods,736362595,1.99,36.59,41.19,35.49
Whole Foods,637471150,1.99,55.09,,
Whole Foods,509056495,1.99,26.09,,
Whole Foods,634830299,1.99,,,13.59
Whole Foods,541222561,1.99,3.19,3.59,
Whole Foods,541553073,1.99,34.19,,33.19
Whole Foods,541944658,1.99,44.89,,43.59
Whole Foods,542244776,1.99,38.09,42.89,
Whole Foods,543464804,1.99,21.29,,
Whole Foods,544719559,1.99,48.89,,47.49
Whole Foods,545019950,1.99,62.99,70.99,61.19
Whole Foods,545133835,1.99,,40.59,34.99
Whole Foods,545319478,1.99,59.09,,
Whole Foods,546802474,1.99,49.29,55.49,
Whole Foods,549109328,1.99,,,26.29
Whole Foods,549838046,1.99,61.89,69.79,60.09
Whole Foods,549873373,,,55.79,
Whole Foods,551067349,1.99,5.49,,
Whole Foods,554043945,1.99,21.19,,20.59
Whole Foods,554693845,1.99,4.39,4.89,4.19
Whole Foods,554753210,1.99,40.29,,39.09
Whole Foods,555173446,1.99,8.79,9.89,
Whole Foods,555275616,1.99,45.19,,
Whole Foods,555531366,1.99,12.89,14.59,12.49
Whole Foods,556223651,1.99,37.79,,36.69
Whole Foods,557031026,1.99,22.09,,21.49
Whole Foods,557394018,1.99,51.49,,49.99
Whole Foods,557637639,1.99,0.89,1.09,0.89
Whole Foods,561425157,1.99,13.39,15.09,12.99
Whole Foods,564014969,1.99,10.69,,10.39
Whole Foods,564734116,1.99,45.29,,43.99
Whole Foods,538783344,1.99,53.79,,
Whole Foods,565021540,1.99,,22.79,19.69
